20170602,0.016,0.032,0.2,0.004,31,9,35813
20170603,0.015,0.032,0.2,0.004,31,7,35341
20170604,0.02,0.033,0.2,0.005,36,8,30072
20170605,0.024,0.039,0.2,0.004,30,11,33711
20170606,0.018,0.03,0.2,0.004,21,9,30552
20170607,0.021,0.017,0.3,0.004,12,9,31757
20170608,0.019,0.045,0.5,0.005,48,31,34754
20170609,0.019,0.047,0.5,0.005,62,42,35981
20170610,0.019,0.036,0.3,0.004,54,31,35766
20170611,0.02,0.029,0.3,0.004,31,9,31271
20170612,0.019,0.037,0.3,0.004,30,13,34237
20170613,0.021,0.024,0.3,0.005,41,19,35259
20170614,0.02,0.032,0.3,0.005,48,20,35196
20170615,0.02,0.039,0.3,0.005,53,23,35457
20170616,0.026,0.046,0.4,0.006,73,36,36732
20170617,0.022,0.051,0.4,0.006,56,30,35690
20170618,0.025,0.037,0.4,0.006,46,24,30601
20170619,0.037,0.025,0.4,0.005,60,36,35116
20170620,0.04,0.033,0.4,0.005,55,26,36275
20170621,0.025,0.03,0.3,0.005,62,34,35668
20170622,0.018,0.031,0.3,0.004,45,28,35774
20170623,0.037,0.029,0.4,0.005,40,18,36933
20170624,0.042,0.017,0.4,0.006,40,16,36339
20170625,0.025,0.029,0.4,0.005,37,23,30321
20170626,0.024,0.024,0.4,0.004,29,17,33188
20170627,0.023,0.029,0.4,0.005,29,18,35749
20170628,0.024,0.032,0.4,0.005,50,30,35638
20170629,0.025,0.031,0.4,0.006,55,32,36313
20170630,0.025,0.029,0.5,0.005,60,39,35460
20170701,0.021,0.025,0.4,0.005,51,34,35605
20170702,0.013,0.013,0.2,0.004,24,16,29703
20170703,0.014,0.023,0.3,0.005,22,14,32841
20170704,0.021,0.027,0.4,0.005,38,22,34847
20170705,0.023,0.038,0.4,0.005,45,34,35157
20170706,0.033,0.032,0.5,0.005,58,42,34974
20170707,0.021,0.012,0.3,0.004,23,15,33807
20170708,0.013,0.019,0.3,0.004,26,16,35120
20170709,0.019,0.017,0.4,0.004,27,20,31024
20170710,0.02,0.011,0.3,0.004,11,11,30494
20170711,0.019,0.028,0.3,0.004,31,19,33822
20170712,0.021,0.034,0.4,0.005,53,35,34932
20170713,0.028,0.033,0.5,0.005,53,38,35156
20170714,0.026,0.029,0.4,0.005,47,33,35929
20170715,0.017,0.019,0.3,0.004,17,12,33558
20170716,0.015,0.016,0.3,0.005,14,10,30087
20170717,0.018,0.017,0.3,0.005,21,10,33956
20170718,0.025,0.023,0.4,0.005,27,16,34099
20170719,0.024,0.041,0.4,0.005,40,27,34571
20170720,0.027,0.035,0.5,0.006,60,42,34502
20170721,0.019,0.051,0.4,0.005,67,54,34892
20170722,0.017,0.035,0.4,0.005,61,45,34888
20170723,0.017,0.032,0.4,0.008,55,32,29211
20170724,0.033,0.018,0.5,0.006,35,21,32590
20170725,0.022,0.017,0.4,0.005,25,14,35565
20170726,0.017,0.028,0.3,0.004,14,8,36467
20170727,0.032,0.02,0.4,0.005,27,14,36134
20170728,0.031,0.007,0.5,0.004,32,17,34529
20170729,0.017,0.018,0.4,0.004,13,6,35082
20170730,0.014,0.032,0.3,0.004,20,14,29416
20170731,0.029,0.009,0.4,0.004,23,14,33325
20170801,0.027,0.018,0.4,0.005,19,8,34973
20170802,0.034,0.031,0.5,0.005,37,21,36500
20170803,0.022,0.027,0.3,0.005,25,6,37397
20170804,0.021,0.036,0.3,0.005,26,15,37617
20170805,0.026,0.033,0.4,0.005,33,21,34461
20170806,0.02,0.024,0.4,0.005,26,18,30040
20170807,0.018,0.038,0.4,0.005,38,20,32480
20170808,0.021,0.046,0.4,0.005,46,25,32147
20170809,0.024,0.024,0.4,0.005,42,24,33190
20170810,0.018,0.017,0.3,0.004,9,7,33725
20170811,0.019,0.016,0.3,0.004,10,7,32881
20170812,0.016,0.015,0.2,0.004,8,7,35617
20170813,0.012,0.014,0.2,0.004,9,5,30669
20170814,0.015,0.007,0.3,0.004,10,5,35035
20170815,0.013,0.007,0.3,0.004,6,6,29924
20170816,0.015,0.008,0.3,0.004,9,7,33809
20170817,0.023,0.009,0.3,0.004,9,7,35026
20170818,0.035,0.015,0.4,0.005,29,20,37060
20170819,0.025,0.016,0.4,0.004,29,14,36841
20170820,0.017,0.014,0.3,0.004,12,7,30883
20170821,0.015,0.016,0.3,0.004,14,7,34281
20170822,0.02,0.022,0.3,0.005,17,9,36232
20170823,0.02,0.007,0.3,0.005,19,11,34778
20170824,0.015,0.015,0.3,0.005,20,7,35543
20170825,0.029,0.02,0.5,0.006,29,10,35299
20170826,0.023,0.026,0.4,0.006,29,14,37407
20170827,0.028,0.013,0.4,0.005,23,10,32337
20170828,0.036,0.01,0.4,0.005,33,15,35037
20170829,0.017,0.021,0.3,0.004,20,6,35594
20170830,0.029,0.013,0.4,0.005,25,8,35666
20170831,0.029,0.023,0.5,0.005,40,19,36630
20170901,0.021,0.022,0.3,0.004,25,14,36719
20170902,0.025,0.024,0.4,0.005,28,13,36871
20170903,0.023,0.03,0.4,0.005,34,18,34116
20170904,0.029,0.02,0.4,0.005,29,16,35070
20170905,0.034,0.007,0.4,0.004,27,12,35883
20170906,0.038,0.008,0.5,0.005,31,16,35238
20170907,0.027,0.027,0.5,0.005,46,25,36233
20170908,0.034,0.022,0.6,0.006,58,32,37192
20170909,0.035,0.026,0.6,0.006,70,37,37704
20170910,0.03,0.017,0.6,0.005,62,33,32253
20170911,0.022,0.022,0.4,0.005,34,24,34052
20170912,0.025,0.019,0.4,0.005,25,12,36180
20170913,0.031,0.017,0.4,0.005,23,11,35367
20170914,0.031,0.017,0.4,0.005,26,10,36450
20170915,0.019,0.02,0.3,0.004,15,10,37341
20170916,0.016,0.018,0.3,0.004,9,4,38319
20170917,0.012,0.02,0.2,0.004,8,4,33567
20170918,0.022,0.023,0.3,0.005,17,9,35344
20170919,0.021,0.04,0.5,0.005,55,41,36261
20170920,0.019,0.025,0.3,0.005,23,10,36730
20170921,0.037,0.02,0.4,0.005,26,15,36879
20170922,0.03,0.031,0.4,0.005,26,18,0
20170923,0.027,0.028,0.4,0.006,52,31,33771
20170924,0.022,0.03,0.5,0.005,55,37,32904
20170925,0.035,0.02,0.5,0.005,38,25,36660
20170926,0.037,0.022,0.4,0.005,37,21,36156
20170927,0.034,0.016,0.4,0.005,32,20,37289
20170928,0.019,0.022,0.3,0.005,20,8,37566
20170929,0.023,0.023,0.3,0.005,20,8,37655
20170930,0.03,0.023,0.4,0.006,31,17,37263
20171001,0.026,0.014,0.4,0.005,35,24,30251
20171002,0.017,0.024,0.3,0.005,16,9,31594
20171003,0.014,0.022,0.3,0.005,33,11,27270
20171004,0.012,0.023,0.3,0.004,19,8,28619
20171005,0.013,0.021,0.3,0.004,13,6,26519
20171006,0.013,0.02,0.3,0.004,10,5,28266
20171007,0.02,0.018,0.3,0.004,7,5,31065
20171008,0.022,0.02,0.4,0.005,16,12,29864
20171009,0.025,0.023,0.4,0.007,26,20,30583
20171010,0.03,0.01,0.4,0.005,30,22,35213
20171011,0.015,0.015,0.3,0.004,11,7,34584
20171012,0.025,0.009,0.4,0.004,19,11,36045
20171013,0.026,0.015,0.4,0.004,25,15,37765
20171014,0.025,0.019,0.4,0.004,21,12,37797
20171015,0.024,0.019,0.4,0.004,19,10,32657
20171016,0.028,0.015,0.4,0.005,26,14,36137
20171017,0.036,0.014,0.4,0.005,33,19,36917
20171018,0.027,0.014,0.3,0.004,20,12,36511
20171019,0.029,0.014,0.4,0.004,16,9,36874
20171020,0.036,0.011,0.4,0.005,26,15,37903
20171021,0.036,0.012,0.4,0.005,31,20,37576
20171022,0.017,0.022,0.3,0.004,19,11,33888
20171023,0.025,0.021,0.3,0.004,21,9,35131
20171024,0.033,0.013,0.3,0.004,28,14,37192
20171025,0.04,0.013,0.5,0.005,38,23,36911
20171026,0.048,0.007,0.6,0.005,48,31,37346
20171027,0.048,0.012,0.6,0.005,59,39,38192
20171028,0.039,0.016,0.5,0.005,39,24,36993
20171029,0.023,0.02,0.5,0.005,60,24,33111
20171030,0.024,0.018,0.3,0.004,32,13,35155
20171031,0.038,0.01,0.5,0.005,34,17,36152
20171101,0.029,0.019,0.4,0.005,44,27,37214
20171102,0.03,0.021,0.4,0.005,58,39,36081
20171103,0.02,0.024,0.4,0.005,49,36,30930
20171104,0.021,0.02,0.4,0.004,46,37,35745
20171105,0.032,0.012,0.5,0.004,41,29,36952
20171106,0.04,0.008,0.5,0.005,35,23,36979
20171107,0.048,0.004,0.5,0.005,45,32,36238
20171108,0.021,0.026,0.4,0.005,66,36,38272
20171109,0.042,0.008,0.5,0.005,44,24,36367
20171110,0.032,0.011,0.4,0.005,41,22,29126
20171111,0.019,0.015,0.3,0.004,62,11,35435
20171112,0.034,0.007,0.5,0.004,31,19,36404
20171113,0.04,0.004,0.5,0.005,42,29,36286
20171114,0.025,0.013,0.5,0.006,43,18,37148
20171115,0.021,0.016,0.3,0.005,22,11,34104
20171116,0.031,0.01,0.4,0.005,22,14,36265
20171117,0.047,0.003,0.6,0.006,39,26,33467
20171118,0.016,0.017,0.4,0.005,35,22,30489
20171119,0.02,0.015,0.4,0.005,22,12,35193
20171120,0.039,0.008,0.6,0.006,34,21,35414
20171121,0.048,0.004,0.7,0.006,48,34,35074
20171122,0.04,0.008,0.6,0.006,60,33,36996
20171123,0.025,0.012,0.4,0.005,20,10,36489
20171124,0.029,0.008,0.4,0.005,19,12,31068
20171125,0.043,0.005,0.6,0.005,26,17,29573
20171126,0.033,0.009,0.6,0.005,48,27,35990
20171127,0.048,0.004,0.7,0.006,53,39,36540
20171128,0.054,0.003,0.8,0.007,60,46,36775
20171129,0.035,0.008,0.6,0.005,57,30,37272
20171130,0.024,0.016,0.4,0.005,21,10,34757
20171201,0.034,0.01,0.5,0.005,20,14,29771
20171202,0.042,0.005,0.6,0.006,36,27,36000
20171203,0.04,0.003,0.6,0.005,46,40,36726
20171204,0.023,0.013,0.5,0.005,38,29,36541
20171205,0.024,0.013,0.4,0.005,17,11,36478
20171206,0.037,0.005,0.5,0.005,30,25,32477
20171207,0.036,0.007,0.6,0.005,43,36,35259
20171208,0.026,0.011,0.5,0.006,25,21,35615
20171209,0.047,0.003,0.6,0.006,32,28,37084
20171210,0.031,0.008,0.6,0.005,35,29,37160
20171211,0.015,0.012,0.4,0.005,35,10,36727
20171212,0.022,0.011,0.4,0.005,25,17,37221
20171213,0.031,0.008,0.5,0.005,29,21,32353
20171214,0.047,0.003,0.7,0.005,43,39,35658
20171215,0.058,0.002,1,0.006,60,55,37672
20171216,0.022,0.01,0.7,0.006,51,48,37899
20171217,0.02,0.015,0.4,0.005,29,13,38020
20171218,0.046,0.002,0.7,0.005,48,37,34194
20171219,0.025,0.01,0.5,0.005,37,20,35509
20171220,0.044,0.003,0.7,0.005,36,29,33030
20171221,0.049,0.003,0.8,0.006,48,44,35961
20171222,0.055,0.003,0.8,0.007,53,48,37222
20171223,0.047,0.008,0.8,0.008,91,76,36843
20171224,0.039,0.009,0.8,0.006,72,63,38251
20171225,0.021,0.016,0.4,0.006,24,16,36433
20171226,0.03,0.01,0.5,0.006,23,15,36017
20171227,0.026,0.011,0.4,0.005,21,15,32690
20171228,0.045,0.004,0.7,0.005,37,31,36255
20171229,0.057,0.004,0.8,0.007,78,67,36650
20171230,0.053,0.003,0.9,0.006,111,96,37002
20171231,0.02,0.016,0.6,0.006,54,38,38009
